鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
樹林區,土地,育英段351地號,43.0,都市：其他:道路用地,,,1100823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1996900,46440,,0.0,0,包含公共設施保留地用地；,RPOOMLTJRHGGFIF56EA,0.0,0.0,0.0,無,0064
樹林區,土地,水源段873地號,46.75,都市：其他:道路用地,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1453095,31082,,0.0,0,包含公共設施保留地用地；,RPPOMLTJRHGGFIF66EA,0.0,0.0,0.0,無,0065
三峽區,土地,麻園段1051地號,626.37,,一般農業區,農牧用地,1100820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,12772,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLTJRHGGFIF76EA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物),新北市樹林區中華路３３號二樓,10.05,都市：其他:第一種住宅區,,,1100817,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100420,67.37,1,1,1,有,有,8800000,130622,,0.0,0,,RPVOMLTJRHGGFIF27EA,42.48,2.82,0.0,有,
三峽區,土地,中園段186地號,96.73,都市：其他:住宅區,,,1100909,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5272000,54502,,0.0,0,地清或未辦繼承標售；,RPUNMLKKRHGGFIF88EA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物),新北市樹林區千歲街３０巷９號,59.16,都市：其他:第一種住宅區,,,1100726,土地2建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0620406,71.4,3,1,1,有,無,5100000,71429,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLKKRHGGFIF38EA,71.4,0.0,0.0,無,0066
鶯歌區,土地,國慶段424地號,8.02,都市：其他:第一種住宅區,,,1100819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,290223,36187,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLKKRHGGFIF78EA,0.0,0.0,0.0,無,0067
鶯歌區,土地,國慶段539地號,15.26,都市：其他:商業區,,,1100819,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,552177,36185,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLKKRHGGFIF88EA,0.0,0.0,0.0,無,0068
中和區,房地(土地+建物),新北市中和區宜安路９９號五樓,14.06,都市：其他:住宅區,,,1100803,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820722,79.96000000000001,3,2,2,有,有,7500000,93797,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKRHGGFHF28EA,70.97,2.65,0.0,有,
中和區,土地,景福段274地號,97.72,都市：其他:道路用地,,,1100820,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5936403,60749,,0.0,0,包含公共設施保留地用地；,RPQNMLKKRHGGFHF38EA,0.0,0.0,0.0,無,0069
中和區,房地(土地+建物),新北市中和區景新街４２３巷３５弄１１號二樓,18.07,都市：其他:住宅區,,,1100821,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620228,55.0,2,1,1,有,無,6920000,125818,,0.0,0,陽台外推；,RPRNMLKKRHGGFHF48EA,55.0,0.0,0.0,無,0070
中和區,房地(土地+建物),新北市中和區福美路２６０號三樓,21.21,都市：其他:住宅區,,,1100807,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680523,83.15,3,1,2,有,無,10200000,122670,,0.0,0,陽台外推；,RPSNMLKKRHGGFHF58EA,83.15,0.0,0.0,無,0071
中和區,房地(土地+建物),新北市中和區保健路１０巷３弄８號,78.02,都市：其他:住宅區,,,1100813,土地2建物1車位0,一層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670513,161.91,10,2,8,有,無,23200000,143289,,0.0,0,其他增建；含租約；,RPTNMLKKRHGGFHF68EA,161.91,0.0,0.0,無,0072
永和區,房地(土地+建物),新北市永和區雙和街１７巷１８號三樓,43.26,都市：其他:住宅區,,,1100902,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760703,148.76,4,2,2,有,無,22000000,147889,,0.0,0,,RPPOMLKKRHGGFHF38EA,132.06,16.7,0.0,無,
永和區,房地(土地+建物),新北市永和區保福路一段４７巷１７號七樓之四,9.71,都市：其他:住宅區,,,1100814,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940401,80.88,2,2,1,有,有,15050000,186078,,0.0,0,,RPQOMLKKRHGGFHF48EA,52.46,2.96,0.0,有,0073
永和區,土地,國光段652地號,15.78,都市：其他:商業區,,,1100906,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9546900,605000,,0.0,0,,RPROMLKKRHGGFHF58EA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區連城路１３９巷５４號二樓,41.18,都市：其他:住宅區,,,1100906,土地1建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0581110,77.4,3,1,1,有,無,7400000,95607,,0.0,0,,RPUPMLKKRHGGFHF98EA,77.4,0.0,0.0,無,
中和區,土地,大同段401地號,135.56,都市：其他:人行步道,,,1100831,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11400000,84096,,0.0,0,包含公共設施保留地用地；,RPWPMLKKRHGGFHF56EA,0.0,0.0,0.0,無,
永和區,土地,文化段401地號,88.82,都市：其他:道路用地,,,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8100000,91196,,0.0,0,包含公共設施保留地用地；,RPOQMLKKRHGGFHF48EA,0.0,0.0,0.0,無,0074
中和區,房地(土地+建物),新北市中和區員山路４８６巷４弄９號二樓,23.59,都市：其他:乙種工業區,,,1100220,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0790202,47.35,2,1,1,有,無,3500000,73918,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKRHGGFHF38EA,47.35,0.0,0.0,無,
三重區,房地(土地+建物)+車位,新北市三重區仁昌街２號十一樓,27.23,都市：其他:住宅區,,,1100807,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050817,175.93,3,2,2,有,有,25420000,157296,升降機械,23.86,1500000,,RPWPMLKKRHGGFGF09EA,86.93,14.83,0.0,有,
蘆洲區,房地(土地+建物),新北市蘆洲區永平街３２巷１１弄３２號三樓,35.59,都市：其他:住宅區,,,1100725,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820827,125.62,3,2,2,有,無,13300000,105875,,0.0,0,陽台外推；其他增建；,RPPOMLTJRHGGFGF09EA,110.3,12.82,0.0,無,0075
蘆洲區,房地(土地+建物),新北市蘆洲區中山一路７９號四樓,27.32,都市：其他:住宅區,,,1100716,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760708,101.32,3,1,3,有,無,10600000,104619,,0.0,0,陽台外推；其他增建；,RPPQMLKKRHGGFGF48EA,93.55,7.77,0.0,無,0076
三重區,房地(土地+建物)+車位,新北市三重區河邊北街１９號十一樓之二,10.94,都市：其他:住宅區,,,1100819,土地3建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土構造、鋼骨構造、鋼筋混凝土構造,1100125,134.62,3,2,2,有,有,22880000,169960,坡道平面,30.4,0,,RPPNMLLKRHGGFGF28EA,58.73,10.62,0.0,有,0077
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區民族路１９１之１號五樓,13.59,都市：其他:住宅區,,,1100802,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030619,112.57,2,2,1,有,有,14500000,132570,坡道平面,18.28,2000000,陽台外推；,RPXPMLTJRHGGFGF37EA,48.9,12.78,0.0,有,0078
三重區,房地(土地+建物),新北市三重區大同北路１６７巷２９號二樓,19.9,都市：其他:住宅區,,,1100818,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860804,64.03,3,1,2,有,無,4800000,74965,,0.0,0,,RPPNMLKKRHGGFGF18EA,42.81,14.87,0.0,無,
三重區,房地(土地+建物),新北市三重區重新路四段１３２號四樓,14.25,都市：其他:商業區,,,1100810,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640917,50.0,3,1,1,有,無,4500000,90000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPWNMLKKRHGGFGF88EA,50.0,0.0,0.0,無,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區民族路１９１號九樓,24.52,都市：其他:住宅區,,,1100813,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030619,188.17,3,2,2,有,有,22000000,116916,坡道平面,18.28,0,,RPOOMLKKRHGGFGF18EA,94.3,16.8,0.0,有,0079
蘆洲區,房地(土地+建物),新北市蘆洲區長興路３９１號,30.0,都市：其他:商業區,,,1100713,土地1建物1車位0,一層，騎樓,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0960706,153.79,0,1,1,有,有,25500000,165811,,0.0,0,,RPQOMLKKRHGGFGF38EA,99.79,15.76,0.0,有,
三重區,土地,五谷王段180地號,292.24,都市：其他:住宅區,,,1100720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,86632000,296441,,0.0,0,,RPOOMLNJRHGGFGF38EA,0.0,0.0,0.0,無,
八里區,房地(土地+建物)+車位,新北市八里區文昌七街１７９號九樓,43.33,都市：其他:第二種住宅區,,,1100714,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080729,198.89,4,2,2,有,有,13000000,65363,坡道平面,33.18,0,親友、員工、共有人或其他特殊關係間之交易；,RPOSMLTJRHGGFEF56EA,97.7,19.1,0.0,有,
八里區,房地(土地+建物),新北市八里區頂寮三街５２巷１１號三樓,42.17,都市：其他:住宅區,,,1100807,土地1建物1車位0,三層，走廊,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0660401,72.02,3,1,1,有,無,3250000,45126,,0.0,0,頂樓鐵皮屋頂、無圍牆陽台外推；,RPRSMLTJRHGGFEF86EA,72.02,0.0,0.0,無,0080
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段１８４號五樓,15.55,都市：其他:第五種住宅區,,,1100724,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,118.02,2,1,1,有,有,7400000,62701,坡道機械,24.17,0,,RPQNMLKKRHGGFEF08EA,56.99,10.78,0.0,有,0081
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段３３１巷５８號二樓,25.11,都市：其他:第三種住宅區。,,,1100812,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024,141.02,3,2,1,有,有,8880000,62970,坡道平面,24.39,0,,RPXQMLTJRHGGFEF27EA,68.99,9.96,0.0,有,0082
汐止區,房地(土地+建物)+車位,新北市汐止區忠三街１２０巷２２號,93.94,,山坡地保育區,丙種建築用地,1100714,土地1建物1車位2,一層，二層，地下一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800603,270.12,4,2,3,有,有,20000000,74041,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKRHGGFDF87EA,241.25,18.79,0.0,無,
汐止區,房地(土地+建物)+車位,新北市汐止區伯爵街９５巷１號三樓,137.65,,山坡地保育區,丙種建築用地,1100818,土地1建物1車位2,三層，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0970606,322.03999999999996,4,2,3,有,有,18880000,58626,坡道平面,0.0,0,,RPROMLKKRHGGFDF18EA,180.61,28.8,0.0,無,
新店區,房地(土地+建物),新北市新店區永平街８０號三樓,5.36,都市：其他:第三種住宅區。,,,1100527,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681016,21.02,4,2,2,有,無,2050000,97526,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLTJRHGGFCF86EA,21.02,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區花園十路二段７－４０５號,28.11,都市：其他:住宅區,,,1100807,土地5建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,128.97,3,2,2,有,有,9300000,72110,,0.0,0,陽台外推；,RPPOMLKKRHGGFCF87EA,97.31,18.01,0.0,有,
深坑區,土地,升高坑段升高坑小段17-36地號,29.07,,山坡地保育區,丙種建築用地,1100823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,723843,24900,,0.0,0,,RPOPMLKKRHGGFCF87EA,0.0,0.0,0.0,無,
新店區,房地(土地+建物)+車位,新北市新店區安興路８５之４１號七樓,31.51,都市：其他:乙種工業區,,,1100822,土地3建物1車位1,七層,七層,華廈(10層含以下有電梯),一般服務業,鋼筋混凝土造,0970201,161.3,3,2,2,有,有,14500000,89895,坡道平面,34.96,0,陽台外推；,RPQOMLTJRHGGFCF78EA,83.9,15.38,0.0,有,
新店區,房地(土地+建物),新北市新店區達觀路８巷１號十四樓之三,35.35,,山坡地保育區,丙種建築用地,1100815,土地5建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,77.07,2,2,1,有,有,6300000,81744,,0.0,0,其他增建；,RPQPMLLKRHGGFCF18EA,54.88,7.24,0.0,有,
新莊區,房地(土地+建物),新北市新莊區自重街１８號三樓,17.92,都市：其他:住宅區,,,1100715,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0641029,54.0,2,2,1,有,無,6520000,120741,,0.0,0,陽台外推；,RPVOMLKKRHGGFBF38EA,54.0,0.0,0.0,無,0083
新莊區,房地(土地+建物)+車位,新北市新莊區中央路１０２號十五樓,43.68,都市：其他:第二種商業區,,,1100727,土地1建物1車位3,十五層,二十二層,住宅大樓(11層含以上有電梯),一般事務所,鋼骨鋼筋混凝土造,1020718,454.67999999999995,4,2,3,有,有,59000000,159059,坡道平面,121.47,6000000,,RPUQMLKKRHGGFBF48EA,191.2,20.75,0.0,有,0084
新莊區,房地(土地+建物),新北市新莊區建福路４８巷２號二樓,28.11,都市：其他:住宅區,,,1100627,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780121,111.06,3,2,2,有,有,9500000,85539,,0.0,0,陽台外推；其他增建；,RPVQMLKKRHGGFBF58EA,88.81,9.06,0.0,無,
新莊區,房地(土地+建物),新北市新莊區萬安街５７巷１１號五樓,17.02,都市：其他:住宅區,,,1100823,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690904,69.01,4,2,2,有,無,6900000,99986,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPWQMLKKRHGGFBF68EA,69.01,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路２０６巷４２號七樓,30.56,都市：其他:乙種工業區,,,1100810,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),一般事務所,鋼筋混凝土造,0960808,165.76,4,1,2,有,有,15000000,90492,坡道平面,32.25,0,,RPPNMLLKRHGGFBF77EA,85.64,16.32,0.0,有,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段５６９號七樓,16.52,都市：其他:第五種住宅區,,,1100812,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950314,133.8,3,1,2,有,有,11700000,87444,坡道平面,0.0,0,機車位一個,RPPNMLKKRHGGFBF67EA,72.93,6.35,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中正路２８７號十二樓之一,13.76,都市：其他:商業區,,,1100815,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870928,163.67000000000002,2,2,2,有,有,16000000,97758,升降機械,0.0,1000000,其他增建；,RPRPMLLKRHGGFBF18EA,97.74,9.24,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區五工二路７０巷２號,45.99,,工業區,丁種建築用地,1100727,土地1建物1車位1,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810130,168.17000000000002,9,4,3,有,無,26500000,157579,坡道平面,0.0,0,夾層；其他增建；瑕疵物件；,RPSPMLLKRHGGFBF28EA,110.85,14.18,0.0,有,
新莊區,房地(土地+建物)+車位,新北市新莊區昌德街９０號五樓之一,17.75,都市：其他:第二種住宅區,,,1100816,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060605,140.57999999999998,2,2,1,有,有,17200000,155913,坡道平面,43.09,2000000,,RPTPMLLKRHGGFBF38EA,55.61,9.71,0.0,有,0085
新莊區,房地(土地+建物),新北市新莊區建安街５７巷２弄４號四樓,21.23,都市：其他:住宅區,,,1100815,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800821,102.94,3,2,2,有,無,8460000,82184,,0.0,0,其他增建；,RPUPMLLKRHGGFBF48EA,83.72,6.43,0.0,無,0086
土城區,房地(土地+建物),新北市土城區裕生路８３巷９號二樓,21.28,都市：其他:道路用地,,,1100825,土地2建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691024,84.35,3,2,1,有,無,8700000,103142,,0.0,0,,RPTTMLKKRHGGFAF58EA,84.35,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區介壽街８４巷２９號,30.75,都市：其他:住宅區,,,1100710,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,62.81,2,2,1,有,無,16500000,262697,,0.0,0,夾層；其他增建；,RPRPNLKKRHGGFAF08EA,62.81,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區僑中二街１６號四樓,28.79,都市：其他:住宅區(再),,,1100413,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000222,148.54000000000002,3,2,2,有,有,8000000,53858,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJRHGGFAF48EA,92.67,12.87,0.0,有,
土城區,土地,土城段869地號,2.06,都市：其他:第二種商業區,,,1100825,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,284709,138208,,0.0,0,,RPSRMLNJRHGGFAF48EA,0.0,0.0,0.0,無,0087
土城區,土地,土城段869地號,4.13,都市：其他:第二種商業區,,,1100825,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,612029,148191,,0.0,0,,RPTRMLNJRHGGFAF58EA,0.0,0.0,0.0,無,0087
樹林區,房地(土地+建物)+車位,新北市樹林區柑園街一段１０７號,59.24,,一般農業區,甲種建築用地,1100812,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0890115,214.52999999999997,4,2,3,有,有,12450000,58034,坡道平面,0.0,0,陽台外推；,RPSOMLTJRHGGFIF86DA,135.8,14.12,0.0,無,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區中山路１５３之３號十樓,32.72,都市：其他:第一種住宅區,,,1100826,土地1建物1車位2,十層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061226,245.73,3,2,2,有,有,17900000,72844,坡道平面,82.96,0,,RPXOMLTJRHGGFIF37DA,91.08,18.39,0.0,有,0089
三峽區,土地,大埔段二鬮小段213地號,2012.7,,山坡地保育區,農牧用地,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1811430,900,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTJRHGGFIF27DA,0.0,0.0,0.0,無,0090
三峽區,房地(土地+建物)+車位,新北市三峽區國際一街４６號三樓之三,22.15,都市：其他:住宅區,,,1100729,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960627,154.97,3,1,2,有,有,15250000,98406,坡道平面,23.93,0,,RPQOMLTJRHGGFIF66DA,86.59,11.68,0.0,有,
三峽區,土地,民族段656地號,98.42,都市：其他:道路用地,,,1100827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1295236,13160,,0.0,0,包含公共設施保留地用地；,RPQPMLTJRHGGFIF76DA,0.0,0.0,0.0,無,0091
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之６５號七樓,23.48,都市：其他:住宅區,,,1100810,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,137.6,3,2,2,有,有,12700000,92297,坡道平面,30.79,0,,RPWPMLSJRHGGFIF27DA,64.88,9.35,0.0,有,0092
三峽區,房地(土地+建物),新北市三峽區中正路一段１７４巷４弄２６號四樓,48.76,都市：其他:人行步道,,,1100818,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700512,105.7,3,2,2,有,無,5400000,51088,,0.0,0,陽台外推；,RPXPMLSJRHGGFIF37DA,105.7,0.0,0.0,無,
樹林區,房地(土地+建物),新北市樹林區長壽街２巷３號,22.0,都市：其他:第一種住宅區,,,1100730,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701024,84.0,2,2,1,有,無,11800000,140476,,0.0,0,其他增建；,RPOQMLSJRHGGFIF56DA,71.54,12.46,0.0,無,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷３之１８號八樓,27.5,都市：其他:住宅區,,,1100822,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1031107,152.79000000000002,3,2,2,有,有,12900000,84430,升降平面,31.16,0,,RPTNMLKKRHGGFIF68DA,73.65,10.85,0.0,有,0093
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街１６６號八樓,31.39,都市：其他:第一種住宅區,,,1100718,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950509,160.17,3,2,2,有,有,7300000,45577,坡道平面,39.04,0,,RPVNMLKKRHGGFIF88DA,79.98,9.48,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區學成路２７６號九樓之五,14.02,都市：其他:住宅區,,,1100813,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951117,126.34,2,2,1,有,有,12880000,101947,坡道平面,36.73,0,,RPWNMLKKRHGGFIF98DA,56.81,8.04,0.0,有,
鶯歌區,土地,永吉段93-1地號,298.79,都市：其他:公園用地,,,1100823,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11582815,38766,,0.0,0,包含公共設施保留地用地；,RPROMLKKRHGGFIF58DA,0.0,0.0,0.0,無,0094
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之６６號八樓,19.12,都市：其他:住宅區,,,1090926,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,117.74000000000001,2,2,1,有,有,8930000,82576,坡道平面,30.79,1750000,預售屋、或土地及建物分件登記案件；,RPXNMLRJRHGGFIF07DA,52.94,7.41,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之７０號六樓,27.17,都市：其他:住宅區,,,1090926,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,155.55,3,2,2,有,有,11730000,80394,坡道平面,30.79,1700000,預售屋、或土地及建物分件登記案件；,SPXNMLRJRHGGFIF17DA,75.81,10.04,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之７７號十樓,26.5,都市：其他:住宅區,,,1090418,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,148.68,3,2,2,有,有,11200000,80159,坡道平面,30.79,1750000,含傢俱設備費200000元；預售屋、或土地及建物分件登記案件；,RPOOMLRJRHGGFIF88DA,73.53,6.13,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之７２號三樓,19.46,都市：其他:住宅區,,,1090517,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,124.33000000000001,2,2,1,有,有,8580000,73017,坡道平面,30.79,1750000,預售屋、或土地及建物分件登記案件；,RPRPMLQJRHGGFIF56DA,54.33,10.1,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之７５號二樓,26.17,都市：其他:住宅區,,,1091025,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,148.64999999999998,3,2,2,有,有,10890000,77974,坡道平面,30.79,1700000,預售屋、或土地及建物分件登記案件；,RPSPMLQJRHGGFIF66DA,73.14,6.66,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之６８號十一樓,27.51,都市：其他:住宅區,,,1090405,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,156.93,3,2,2,有,有,12030000,81100,坡道平面,30.79,1800000,預售屋、或土地及建物分件登記案件；,RPUPMLQJRHGGFIF86DA,76.51,10.42,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之７３號七樓,26.17,都市：其他:住宅區,,,1091106,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,152.69,3,2,2,有,有,12120000,85480,坡道平面,30.79,1700000,預售屋、或土地及建物分件登記案件；,RPVPMLQJRHGGFIF96DA,73.14,9.59,0.0,有,
三峽區,房地(土地+建物)+車位,新北市三峽區民生街１巷１之７１號三樓,26.5,都市：其他:住宅區,,,1090323,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100603,149.79,3,2,2,有,有,10420000,72857,坡道平面,30.79,1750000,預售屋、或土地及建物分件登記案件；,RPWPMLQJRHGGFIF07DA,73.53,6.13,0.0,有,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街１６６號四樓,31.39,都市：其他:第一種住宅區,,,1100805,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950509,160.17,3,2,2,有,有,8950000,55878,坡道平面,39.04,0,,RPQNMLNJRHGGFIF58DA,79.98,9.48,0.0,有,0095
